
27,
27,20,1,2,2,2,1,2,1,26,7,8,1,2,9,4,3,22,29,10,25,33,5,13,12,24,28,16,23,35,31,19,32,0,6,11,18,0,17,30,
27,16,
27,16,7,26,9,8,
27,16,9,26,19,33,28,18,31,25,23,22,24,30,13,34,29,3,
27,26,25,28,8,19,29,30,32,9,10,31,24,18,13,5,16,4,2,35,11,
27,26,31,
27,16,
27,28,
27,16,
27,28,
27,16,
27,26,
27,28,
27,26,
27,16,
27,16,
27,26,
27,28,
27,26,
27,26,
27,16,
27,26,
27,28,
27,16,
27,16,
27,28,
27,26,
27,16,
27,28,
27,28,
27,26,
27,16,
27,26,
27,16,
27,26,
27,26,
27,26,
27,26,
27,26,
27,26,
27,26,
27,26,
27,26,
27,28,8,33,22,16,23,7,34,26,32,31,17,29,30,2,13,10,25,18,5,19,6,24,11,9,35,12,1,4,3,0,0,
27,16,11,33,34,35,9,3,13,6,25,17,23,23,10,
27,16,11,33,34,35,9,3,13,6,25,17,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,33,
27,27,16,11,33,
27,
27,27,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,16,11,33,34,35,13,
27,16,11,33,34,35,13,6,16,11,33,34,35,
27,16,11,33,34,35,13,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,16,11,33,34,35,13,
27,16,11,33,34,35,13,6,
27,16,11,33,34,35,13,6,
27,
27,
27,16,11,33,34,35,13,6,17,25,17,23,
27,16,11,33,13,9,34,35,3,6,25,17,23,30,19,-1,
27,16,11,33,13,9,34,35,3,6,25,17,23,30,19,-1,
